gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
55,65,8,36,02-Feb-2015 20:36:49,12.2147106481482
56,66,8,37,02-Feb-2015 20:37:51,12.2154282407407
57,65,8,38,02-Feb-2015 20:38:52,12.2161342592593
58,63,8,39,02-Feb-2015 20:39:52,12.2168287037037
59,65,8,40,02-Feb-2015 20:40:52,12.2175231481482
60,66,8,41,02-Feb-2015 20:41:53,12.2182291666667
61,64,8,42,02-Feb-2015 20:42:53,12.2189236111111
62,64,8,43,02-Feb-2015 20:43:52,12.2196064814815
63,62,8,44,02-Feb-2015 20:44:51,12.2202893518519
64,65,8,45,02-Feb-2015 20:45:51,12.2209837962963
65,63,8,46,02-Feb-2015 20:46:53,12.2217013888889
66,64,8,47,02-Feb-2015 20:47:52,12.2223842592593
67,62,9,1,17-Feb-2015 19:36:06,27.1725462962963
68,58,9,2,17-Feb-2015 19:37:06,27.1732407407407
69,59,9,3,17-Feb-2015 19:38:05,27.1739236111111
70,61,9,4,17-Feb-2015 19:39:42,27.1750462962963
71,62,9,5,17-Feb-2015 19:40:42,27.1757407407407
72,64,9,6,17-Feb-2015 19:41:54,27.1765740740741
73,61,9,7,17-Feb-2015 19:42:54,27.1772685185185
74,63,9,8,17-Feb-2015 19:44:02,27.1780555555556
75,63,9,9,17-Feb-2015 19:45:02,27.17875
76,60,9,10,17-Feb-2015 19:46:03,27.1794560185185
77,61,9,11,17-Feb-2015 19:47:02,27.1801388888889
78,62,9,12,17-Feb-2015 19:48:03,27.1808449074074
79,63,9,13,17-Feb-2015 19:49:05,27.1815625
80,62,9,14,17-Feb-2015 19:50:05,27.1822569444444
81,60,9,15,17-Feb-2015 19:51:06,27.182962962963
82,60,9,16,17-Feb-2015 19:52:10,27.1837037037037
83,60,9,17,17-Feb-2015 19:53:09,27.1843865740741
84,62,9,18,17-Feb-2015 19:54:09,27.1850810185185
85,64,9,19,17-Feb-2015 19:55:09,27.185775462963
86,63,9,20,17-Feb-2015 19:56:10,27.1864814814815
87,60,9,21,17-Feb-2015 19:57:09,27.1871643518519
88,60,9,22,17-Feb-2015 19:58:08,27.1878472222222
89,59,9,23,17-Feb-2015 19:59:08,27.1885416666667
90,59,9,24,17-Feb-2015 20:00:08,27.1892361111111
91,58,9,25,17-Feb-2015 20:01:08,27.1899305555556
92,60,9,26,17-Feb-2015 20:02:07,27.1906134259259
93,61,9,27,17-Feb-2015 20:03:10,27.1913425925926
94,60,9,28,17-Feb-2015 20:04:09,27.192025462963
95,61,9,29,17-Feb-2015 20:05:07,27.1926967592593
96,59,9,30,17-Feb-2015 20:06:10,27.1934259259259
97,60,9,31,17-Feb-2015 20:07:10,27.1941203703704
98,59,9,32,17-Feb-2015 20:08:18,27.1949074074074
99,61,9,33,17-Feb-2015 20:09:16,27.1955787037037
100,62,9,34,17-Feb-2015 20:10:16,27.1962731481481
101,63,9,35,17-Feb-2015 20:11:16,27.1969675925926
102,60,9,36,17-Feb-2015 20:12:15,27.197650462963
103,62,9,37,17-Feb-2015 20:13:15,27.1983449074074
104,58,9,38,17-Feb-2015 20:14:16,27.1990509259259
105,58,9,39,17-Feb-2015 20:15:22,27.1998148148148
106,60,9,40,17-Feb-2015 20:16:20,27.2004861111111
107,58,10,1,27-Feb-2015 18:03:53,37.1085069444444
108,61,10,2,27-Feb-2015 18:04:52,37.1091898148148
109,62,10,3,27-Feb-2015 18:05:53,37.1098958333333
110,59,10,4,27-Feb-2015 18:11:53,37.1140625
111,62,10,5,27-Feb-2015 18:12:52,37.1147453703704
112,63,10,6,27-Feb-2015 18:13:52,37.1154398148148
113,61,10,7,27-Feb-2015 18:14:52,37.1161342592593
114,62,10,8,27-Feb-2015 18:15:58,37.1168981481481
115,61,10,9,27-Feb-2015 18:16:57,37.1175810185185
116,59,11,1,03-Mar-2015 17:40:28,41.0922453703704
117,59,11,2,03-Mar-2015 17:41:31,41.092974537037
118,NaN,11,3,03-Mar-2015 17:42:29,41.0936458333333
119,59,11,4,03-Mar-2015 17:43:30,41.0943518518518
120,60,11,5,03-Mar-2015 17:44:31,41.0950578703704
121,63,11,6,03-Mar-2015 17:45:34,41.095787037037
122,61,11,7,03-Mar-2015 17:46:38,41.0965277777778
123,59,11,8,03-Mar-2015 17:47:38,41.0972222222222
124,59,11,9,03-Mar-2015 17:48:38,41.0979166666667
125,57,11,10,03-Mar-2015 17:49:40,41.0986342592592
126,58,11,11,03-Mar-2015 17:50:41,41.0993402777778
127,60,11,12,03-Mar-2015 17:51:41,41.1000347222222
128,50,12,1,08-Mar-2015 14:36:15,45.9643171296296
129,54,12,2,08-Mar-2015 14:37:16,45.9650231481481
130,50,12,3,08-Mar-2015 14:38:22,45.965787037037
131,50,12,4,08-Mar-2015 14:39:26,45.9665277777778
132,51,12,5,08-Mar-2015 14:40:30,45.9672685185185
133,50,12,6,08-Mar-2015 14:41:34,45.9680092592592
134,73,13,1,12-Mar-2015 03:44:35,49.5117708333333
135,75,13,2,12-Mar-2015 03:45:38,49.5125
